"Conventional","Bias-Corrected","Robust","","","","Conventional","Bias-Corrected","Robust","","",""
1,1,1,1,1,1,0.727806263930376,0.727806263930376,0.806604266917736,1.02333244675396,0.735159205747956,0.860611276553577
1,1,1,1,0,1,0.853592985480454,0.853592985480454,0.97371776534518,1.27354395093256,0.768800596341114,0.897246056189866
1,1,1,1,1,1,0.604833833317307,0.604833833317307,0.728232852088888,0.86423808765991,0.694918789222954,0.833635360579834
1,1,1,1,1,1,0.876832586100718,0.876832586100718,1.00329265151221,1.02806676716473,0.896338357358076,1.08438851283871
0,0,0,0,0,0,0.625514193946332,0.625514193946332,0.722013604950124,0.899985942863771,0.712307721835273,0.860000377457619
1,1,1,1,1,1,0.71446202515247,0.71446202515247,0.8005070065562,1.03999751117264,0.728527156301295,0.876094821746001
1,1,1,1,0,1,0.764403683481754,0.764403683481754,0.851692812129003,1.11401192619454,0.738253296046829,0.891045427199047
1,1,1,1,1,1,0.838575032117181,0.838575032117181,0.974143549736524,1.28523987848387,0.736947682414687,0.879579901721108
1,1,1,1,1,1,0.761587784607188,0.761587784607188,0.877916440587634,1.12892510488897,0.782114917904566,0.937845492296728
1,0,1,1,1,1,0.777732331292196,0.777732331292196,0.924931186495349,0.859330368191538,0.73366896001892,0.867043146555183
1,0,0,1,1,1,0.651842553242253,0.651842553242254,0.715808902643329,0.805502344010122,0.758861374021942,0.837353441873269
1,1,1,1,1,1,0.949585676070066,0.949585676070066,1.08134241813513,1.27292520309628,0.916124934868323,1.06227863071601
1,1,1,1,0,1,0.930290138783959,0.930290138783959,1.09720387993535,1.2536220686966,0.814593635499852,0.988173504568376
1,1,1,1,1,1,0.628829856552434,0.628829856552434,0.73578398255552,0.82157496199993,0.648904339246472,0.738914571269012
1,1,1,1,1,1,0.836869238512215,0.836869238512215,0.962481190595393,1.10249424833702,0.890211596886516,1.04287958667448
1,1,1,1,0,1,0.871849454844916,0.871849454844916,0.98685876355928,1.14169791642792,0.753209959690846,0.900823609666061
1,1,1,1,1,1,0.805964434762972,0.805964434762972,0.93111876083951,1.24150886432211,0.793858157936623,0.939294742013546
1,1,1,1,1,1,0.568745241566431,0.568745241566431,0.664582664639562,0.87047533893948,0.630564067351714,0.754233842435163
0,0,0,0,0,0,0.777278025007195,0.777278025007195,0.940722400474979,1.03626932051912,0.718249478089827,0.86466305263658
1,1,1,1,1,1,0.797973362980186,0.797973362980186,0.895660921826118,1.2334144704005,0.886554983434303,1.00154119210319
1,1,1,1,1,1,0.865327803933154,0.865327803933154,0.97592653565474,1.11923533465481,0.893404681180373,1.00557918701345
1,1,1,1,1,1,0.689527975695104,0.689527975695104,0.789653165102137,1.08533412957025,0.772573657867141,0.903597093998193
1,1,1,1,1,1,0.795933657313626,0.795933657313626,0.886248608107012,1.22367392161048,0.835401872132689,0.995592905577397
1,1,1,1,1,1,1.02893610434525,1.02893610434525,1.13602743887747,1.235748179961,1.19349349484292,1.35708420000679
1,1,1,1,1,1,0.810458282878324,0.810458282878324,0.89817861387985,0.988727693643627,0.78377304946328,0.925619819641264
1,1,1,1,1,1,1.19078192900717,1.19078192900717,1.3553706950027,1.80196535913026,1.00370269935484,1.21703814240533
1,1,1,1,1,1,1.00089492236364,1.00089492236364,1.16756769264223,1.36404485841268,0.827218685995042,1.00712483399794
1,1,1,1,1,1,0.722278164132901,0.722278164132901,0.849223211339825,0.994300317536316,0.765311341279786,0.910575158959461
1,1,1,1,1,1,0.809852549491279,0.809852549491279,0.951222963520749,1.13703401242658,0.837343235964649,0.959352916613847
1,1,1,1,1,1,0.833246233261546,0.833246233261546,1.02479180082185,1.40457464624065,0.817986532291093,1.00808854062634
1,1,1,1,1,1,0.860606350964239,0.860606350964239,0.965669144402352,1.12117090257978,0.806294065862603,0.935367865988969
1,1,1,1,1,1,0.676355111942395,0.676355111942395,0.758350288209357,0.911196748878954,0.721035130900685,0.806681229722626
1,1,1,1,0,1,0.878302889542515,0.878302889542515,0.987645315422107,1.32823627068344,0.822923326839298,0.940596261547874
1,1,1,1,1,1,1.09287182178459,1.09287182178459,1.32399328487166,1.58034138496771,0.918655438730115,1.13420298088456
1,1,1,1,0,1,0.865669745008285,0.865669745008285,0.970471594772008,1.01234101193138,0.712047026427128,0.86364065239499
1,1,1,1,1,1,0.779130793080403,0.779130793080403,0.882909905809865,0.937360873113401,0.834154685538496,0.9515911318896
1,1,1,1,0,0,0.752326322716608,0.752326322716608,0.91142553568251,0.809064222797245,0.758231444540078,0.870338043157555
1,1,1,1,0,1,0.953359726243595,0.953359726243594,1.1006206085459,1.20053314529686,0.799652771499711,0.937516012700739
1,1,1,1,0,1,0.884797875865976,0.884797875865976,1.00752273823258,1.44845670473146,0.823124125968268,0.989513221519469
1,1,1,1,1,1,0.642969756285218,0.642969756285218,0.758644497919695,0.861111568530665,0.65278894329119,0.770754708175766
1,1,1,1,1,1,0.960888128123782,0.960888128123782,1.1346771823046,1.26958280363487,0.84103183044818,1.00333491142548
1,1,1,1,1,1,0.70454775051473,0.70454775051473,0.827562395386682,0.917283786365273,0.762002801051529,0.877872083701795
0,1,1,0,0,0,0.622104533840038,0.622104533840038,0.708147643687574,0.775545584652327,0.644008924283058,0.749193486156285
1,1,1,1,1,1,0.725870251370598,0.725870251370598,0.852700409483705,1.01806517559976,0.747473302282762,0.871879511578841
0,0,1,1,0,1,0.659531211670386,0.659531211670386,0.791301316483509,0.968879610118261,0.684472953068195,0.813533425915614
1,1,1,1,1,1,0.717947573013869,0.717947573013869,0.808661436122263,0.865687992988256,0.725817539425721,0.826954709178383
1,1,1,1,1,1,0.812123876877228,0.812123876877228,0.935877221008779,1.29164298327135,0.795046304285003,1.01794393559865
1,1,1,1,1,1,0.796537156368338,0.796537156368337,0.955162625864136,1.07933827378482,0.816982416093444,0.94847154784559
1,1,1,1,0,1,0.775615745472721,0.775615745472721,0.868048212574351,1.17236594345896,0.744467096253731,0.899091086353266
1,1,1,1,1,1,0.964712540424083,0.964712540424083,1.1629620623301,1.45185551186702,0.933307472183413,1.14962903542753
1,1,1,1,1,1,0.544269892272966,0.544269892272966,0.614103757380734,0.833215640752008,0.645042119844824,0.764679164832592
1,1,1,1,1,1,0.691691878358237,0.691691878358237,0.791436773290605,0.960985588684893,0.739937426177375,0.837712489967551
1,1,1,1,1,1,0.759359262958393,0.759359262958394,0.918895967760635,1.10961489015082,0.762723773639878,0.891901870818418
1,1,1,1,1,1,0.66027352342475,0.660273523424749,0.777108945104676,0.99491532297447,0.81254556420279,0.966285146399953
0,0,0,0,0,0,1.01526050823517,1.01526050823517,1.26862491266244,1.30051868502347,0.779081636590246,0.972983939554862
1,1,1,1,0,1,0.750712852629027,0.750712852629027,0.821686072427456,0.939845889940258,0.790679960819624,0.939498641925952
1,1,1,1,1,1,0.821772372573537,0.821772372573537,0.94725836745484,1.21987129286493,0.871287973184586,1.0475146366284
1,1,1,1,1,1,0.769877367181993,0.769877367181993,0.842690704204784,1.24616872411093,0.713266847721661,0.830100026877546
0,0,1,0,0,1,0.571097907873618,0.571097907873618,0.655469680992804,0.794784561163867,0.64640798239675,0.739052034216652
1,1,1,1,1,1,0.610220603352177,0.610220603352177,0.72259914869738,0.821523006264635,0.732143516362261,0.816912465864827
1,1,1,1,1,1,0.807790901986029,0.807790901986029,0.916499801617975,1.09636685501793,0.675670467932116,0.831632269063715
1,1,1,1,1,1,0.837857655343569,0.83785765534357,0.934394814438584,1.29065187648885,0.897085594740852,1.06438927140609
1,1,1,1,1,1,0.842912562158237,0.842912562158237,0.996736430178347,1.33210915456219,0.907878607200287,1.08275797142105
0,0,1,1,0,1,0.60325226406376,0.60325226406376,0.723802270945235,0.97357216792748,0.685351146366373,0.807862236182297
1,1,1,1,0,1,0.848176860877476,0.848176860877476,0.945030633721083,1.19563182872001,0.87142529417065,1.01318409095427
1,1,1,1,0,1,1.08564354985598,1.08564354985598,1.25482501549628,1.47502494155779,0.965467774649012,1.17804029003562
1,1,1,1,1,1,0.933479693433049,0.933479693433049,1.09191534843337,1.44349876720867,0.751953080014261,0.98649794568802
1,1,1,1,1,1,0.804748912703392,0.804748912703392,0.926959926367516,1.13908875022173,0.848567388131767,0.976446238922494
0,0,1,1,0,1,0.64276457997237,0.64276457997237,0.757526104614338,1.00982302170103,0.678542092553225,0.793311305005117
0,0,1,1,0,1,0.735129850304529,0.735129850304529,0.869086060448873,1.04582738581179,0.807180054493091,0.953320821180451
1,1,1,1,1,1,0.798205959884672,0.798205959884672,0.86340126479045,0.88621503732868,0.832359869099574,0.939609412715956
1,1,1,1,1,1,0.92360863414914,0.92360863414914,1.08182171241774,1.39249202419281,0.927458221515717,1.05406082092047
0,0,0,1,0,0,0.622459471991236,0.622459471991236,0.687969951418387,0.765317325954868,0.680054668591764,0.78616807603422
1,1,1,1,1,1,0.845545881269437,0.845545881269437,0.941764856781606,1.18925955889375,0.849670669700183,0.984474462056166
1,1,1,1,1,1,0.827852885908551,0.827852885908551,0.944163750964039,1.24771881221132,0.817983486899407,0.983992059560994
1,1,1,1,1,1,0.769138186576897,0.769138186576897,0.874933538663877,1.19122347040698,0.842927361472442,0.994207609354695
1,1,1,1,1,1,0.824840765611285,0.824840765611285,0.94013837727406,1.1311604983037,0.729550816378455,0.864487988945792
1,1,1,1,1,1,0.900762540556829,0.900762540556829,1.01963306956191,1.15925811723145,0.834954182551059,1.03335979961572
1,1,1,1,1,1,0.949281922146847,0.949281922146847,1.10675784247773,1.46717045383402,0.959536567359809,1.14113577573931
1,1,1,1,0,0,0.752773852992311,0.752773852992311,0.849291429141548,0.891646384478313,0.67471094596397,0.812895035335745
1,1,1,1,1,1,0.64878679640438,0.64878679640438,0.733941617836731,0.790442770276799,0.676831576490368,0.787137492737075
1,1,1,1,1,1,0.841555091184294,0.841555091184294,0.964591924679327,1.13785144221647,1.08541588334412,1.39793434477782
1,1,1,1,0,1,1.04162912188398,1.04162912188398,1.27673462766517,1.20705420042242,0.750936956601063,0.868274974701218
0,0,0,1,0,1,0.63993219914168,0.63993219914168,0.778120443055287,0.849864152388151,0.733352772325173,0.887021877514082
0,0,0,1,0,0,0.948626292204048,0.948626292204048,1.17405425244469,1.44769635319508,0.812435261638458,1.01919839180898
1,1,1,1,1,1,0.97606118586938,0.97606118586938,1.11413221798068,1.39345815789873,0.864448099610602,1.07871215746512
0,0,1,0,0,1,0.768519133981298,0.768519133981298,0.933220796734953,0.986131584818952,0.692433789556043,0.816243530382554
1,1,1,1,1,1,0.728958989623931,0.728958989623931,0.795823078833489,0.987709625944,0.7216132272057,0.832643384367785
1,1,1,1,0,1,0.954141444597837,0.954141444597837,1.10318100844567,1.10645559419776,0.821119546638124,0.999071948495854
1,1,1,1,1,1,0.648167402077978,0.648167402077978,0.745660860349866,0.85784351982011,0.72282079822678,0.833360971720449
1,1,1,1,1,1,0.877344678916574,0.877344678916574,1.00723941050203,1.19615692851788,0.971279477918596,1.24698643296905
0,0,1,1,0,0,0.735000044790861,0.735000044790861,0.849807589408957,1.08410230951355,0.762370550217469,0.911649557639672
1,0,0,1,1,1,0.883051102612979,0.883051102612979,1.00170636198364,1.09118420883296,0.918525428177403,1.08173341890723
1,1,1,1,1,1,0.692418116162065,0.692418116162065,0.776524778969987,0.904238148015112,0.67887166415213,0.807782809502289
1,1,1,1,1,1,0.835294463532725,0.835294463532725,0.999390869019261,1.19403029845643,0.87952592260853,1.0526663688818
1,1,1,1,1,1,0.949701910288131,0.949701910288131,1.12433119228157,2.11518153883512,0.88492580507884,1.12052900879421
1,1,1,1,1,1,0.785801242344415,0.785801242344415,0.917501866340437,1.17758059364989,0.803956369812534,0.925185039991566
1,1,1,1,1,1,0.806777296720838,0.806777296720838,0.904127501517824,1.37927005736798,0.794111124827234,0.960990007477531
1,1,1,1,1,1,0.943537733256684,0.943537733256684,1.03520467506055,1.17485466455514,0.865282026175336,1.02153647360625
0,0,0,0,0,0,0.502925927883729,0.502925927883729,0.587087649437599,0.787785078557431,0.607987109598683,0.702690371194727
0,0,0,0,0,0,0.684428839872656,0.684428839872656,0.77038511424939,1.08260278858409,0.7635882722388,0.918310542965991
0,0,0,1,1,0,0.895779327809314,0.895779327809314,1.02238788523948,1.38394254711219,0.81199225248858,0.95716205956562
1,1,1,1,1,1,1.04448057259757,1.04448057259757,1.21264916247355,1.18126111110941,0.806127668755191,0.94673678428319
1,1,1,1,1,1,1.36745122874108,1.36745122874108,1.63991682616345,2.032339194879,1.13631029726067,1.37179714506591
1,1,1,1,1,1,0.91046948370238,0.91046948370238,0.996056161356908,1.26786205275,0.859616560860517,0.993238732593402
1,1,1,1,1,1,0.710257728078029,0.710257728078029,0.79633275580431,0.978381824513501,0.758581485052631,0.864737194060333
1,1,1,1,0,1,0.939063975489267,0.939063975489267,1.08843603748585,1.19811197885401,0.833868624227122,1.0234994657184
1,1,1,1,1,1,0.835888719437919,0.835888719437919,0.959666067492093,1.31885313569706,0.866860592740298,0.999291277490978
1,1,1,1,1,1,0.917446730572607,0.917446730572607,1.06856178664545,1.33907279744221,0.894392520845723,1.10544120653813
1,1,1,1,1,1,0.776373253045264,0.776373253045264,0.903122474977969,0.998641277847779,0.823304503273178,0.960187591431554
0,0,0,0,0,0,0.762488053626623,0.762488053626623,0.937460343978073,1.32207832300586,0.685999905600626,0.853728537050617
1,1,1,1,1,1,0.794520638598299,0.7945206385983,0.94367811185802,1.06835517260591,0.770432912507119,0.87097848604966
1,1,1,1,1,1,0.64658344697886,0.64658344697886,0.762537515986133,0.9978056244944,0.746341542912529,0.870346980760008
1,1,1,1,1,1,0.855465744614771,0.855465744614771,0.992474251492903,1.10045304867159,0.742726642724456,0.93107036854857
0,1,1,1,0,1,0.886174532380344,0.886174532380344,1.01052343350143,1.25008706347991,0.801496603849048,1.00217508043102
1,1,1,1,1,1,0.628644368663137,0.628644368663137,0.700710235122698,0.770945663250626,0.71964337167185,0.825648705465988
1,1,1,1,1,1,0.983242783891512,0.983242783891512,1.09775743358628,1.48544033067766,0.939347106600107,1.14076077840153
1,1,1,1,1,1,0.758253615711173,0.758253615711173,0.85244357300708,0.943551339337711,0.717672254212927,0.846261864024958
1,1,1,1,1,1,0.960101067932557,0.960101067932557,1.12665380951435,1.41838869795496,0.851023178016242,1.00721065955254
1,1,1,1,1,1,0.805319803513732,0.805319803513732,0.906265135194203,1.04889171439456,0.784162873928943,0.909004266401279
1,1,1,1,1,1,0.881763409489521,0.881763409489521,1.03483911130906,1.20240993105406,0.809777499135908,0.995229658587877
1,1,1,1,1,1,0.813371415363807,0.813371415363807,0.916547512384744,1.18128204891735,0.770639350344376,0.933349257681154
1,1,1,1,1,1,0.98015301381975,0.98015301381975,1.16209651259095,1.54538417502227,0.931899245992892,1.18968267726074
1,1,1,1,1,1,0.785067554370851,0.785067554370851,0.916919960816109,1.3213519219887,0.810865927205135,0.972941424499838
1,1,1,1,1,1,0.879835910013034,0.879835910013033,0.979803704294171,1.19769096691889,0.80077948073385,0.936726497892224
1,1,1,1,1,1,0.75079333623638,0.75079333623638,0.822027832878765,0.953205702891704,0.790452188909827,0.924590174850933
1,1,1,1,0,1,0.891328809940461,0.891328809940461,1.02424317801152,1.24666019464596,0.74654930706202,0.913368873703515
1,1,1,1,1,1,0.977267951013236,0.977267951013236,1.12593630359525,1.33130881743217,0.844793786028695,1.03747933179767
1,1,1,1,1,1,1.01410470992286,1.01410470992286,1.13101358467204,1.3837497578501,0.895012428750312,1.07351914409355
1,1,1,1,0,1,0.745612762391834,0.745612762391834,0.856686087079995,0.990959666735754,0.770725663097349,0.928945844874525
1,1,1,1,1,1,1.0188395681093,1.0188395681093,1.10020716781197,1.22208852474789,0.903943878441759,1.05014109927654
1,1,1,1,1,1,0.897141030295005,0.897141030295005,1.03810299160365,1.14677356220414,0.829751401288976,1.03694391927223
1,1,1,1,0,1,0.681855430869331,0.681855430869331,0.76957873451846,0.914932653908106,0.739469167325147,0.844359773952999
0,0,0,0,0,1,0.841121234005829,0.841121234005829,1.00356149137997,0.957614531658133,0.738556984579501,0.88103775095955
1,1,1,1,1,1,0.748540562319749,0.748540562319749,0.892439786778434,1.20764950846212,0.684583032781575,0.825329390717565
1,1,1,1,1,1,0.806344593133949,0.806344593133949,0.941595894353506,1.07243120397566,0.725887702196289,0.851011763392625
1,1,1,1,0,1,0.853654131319073,0.853654131319073,1.00364975496717,1.2256019926197,0.722509204267848,0.898297785039382
1,1,1,1,1,1,1.1199790276676,1.1199790276676,1.32546082379586,1.3945615582045,0.957824511222922,1.16634832666639
1,1,1,1,1,1,0.711504396479955,0.711504396479955,0.836976426813399,0.987474412877927,0.738992783648726,0.862152161013062
1,1,1,1,1,1,0.757156403487786,0.757156403487786,0.879907149751804,1.22450773783854,0.759667148980542,0.911353403543407
1,1,1,1,1,1,0.702048300872452,0.702048300872451,0.805535929885417,0.843926996423728,0.662040622471023,0.768225724730368
1,1,1,1,1,1,0.926193305347571,0.926193305347571,1.02987769402546,1.19984799335328,0.865946518907155,1.02707902525954
1,1,1,1,1,1,0.692482068751806,0.692482068751806,0.81821449315972,1.2322285923094,0.751490061457704,0.869307293558819
1,1,1,1,0,1,0.804079261821103,0.804079261821103,0.945874719105404,1.02401576906684,0.710564969827653,0.853848769158793
1,1,1,1,1,1,0.846643707049131,0.846643707049131,0.91008918135262,1.23142412477505,0.919116972983437,1.15579129028789
1,1,1,1,1,1,1.08526658198691,1.08526658198691,1.28750159467101,1.72283049002417,0.912507486602315,1.12676888527479
0,0,1,1,0,1,0.656488071709712,0.656488071709712,0.786599682093305,0.885060960021124,0.716769198857989,0.857386413829839
1,1,1,1,1,1,0.904621967605884,0.904621967605884,1.0687481279105,1.5096392836146,0.801897952939757,0.9784575090966
1,0,0,1,1,1,0.860311058546221,0.860311058546222,0.962645364790581,1.08001263148411,0.925874131144121,1.03225170514057
0,0,1,1,0,1,0.564281412961162,0.564281412961162,0.644120218154923,0.837254002983585,0.60354936977357,0.685281927944068
1,1,1,1,0,1,0.667204914952529,0.667204914952529,0.741185142519265,0.878474563509038,0.739789305883595,0.83474962094453
1,1,1,1,0,1,0.848760105600453,0.848760105600453,1.03477999505181,1.02334959796054,0.657359781325331,0.773337515028108
1,1,1,1,1,1,0.759496283608872,0.759496283608872,0.911552463959891,1.15491560104438,0.65792188338409,0.799504608091757
0,0,1,1,0,0,0.838691688805898,0.838691688805898,0.963608272213018,1.16736351290036,0.821908966950427,0.995137645073182
1,1,1,1,0,1,0.72998714568749,0.72998714568749,0.848002562676163,1.06954065270745,0.75246450973769,0.878635999605462
1,1,1,1,0,1,0.646694709057484,0.646694709057484,0.730039681128109,0.98607679285687,0.69008902022707,0.798672837219488
1,1,1,1,1,1,0.790114430541045,0.790114430541045,0.949230099262405,0.986205456233779,0.676759931960824,0.794402556478268
1,1,1,1,1,1,1.00610854045381,1.00610854045381,1.15201930119479,1.6533536053434,0.878111803340079,1.09281513893036
1,1,1,1,1,1,1.08788934696775,1.08788934696775,1.35536174725104,1.98585727396388,1.01830886303478,1.20022017013459
1,1,1,1,1,1,0.650722952252569,0.650722952252569,0.732209684509574,0.970975787441507,0.706314717630314,0.82216217326552
1,1,1,1,1,1,0.857057186527985,0.857057186527985,0.962797919030214,1.29017164445732,0.791993427571284,0.955549557599
1,1,1,1,0,1,0.911475387770099,0.911475387770099,1.13804257879431,1.38604840261133,0.822831863394933,1.01573680964915
1,1,1,1,1,1,0.759640982703946,0.759640982703946,0.835466375008203,1.13601577387707,0.789168397093639,0.916432200727817
1,1,1,1,1,1,0.767133287875628,0.767133287875628,0.919920892419009,1.13300226348748,0.740622747752167,0.885640019844089
1,1,1,1,1,1,1.13215611159269,1.13215611159269,1.28091854683163,1.59783258599145,0.971859865179115,1.20432598269755
0,0,0,1,1,0,0.956627919787785,0.956627919787785,1.08364596110353,1.26037787367874,1.01062530223669,1.16106606684805
1,1,1,1,1,1,0.679310694321673,0.679310694321673,0.779723811000805,1.08001555342707,0.695752334177079,0.805994926554705
1,1,1,1,1,1,0.786184971432568,0.786184971432567,0.853121309077623,1.06136145778483,1.13503991751209,1.35148737632457
1,1,1,1,1,1,0.784100363497637,0.784100363497637,0.869284615061635,0.908894040125812,0.689289495333106,0.808209902204653
1,1,1,1,0,1,1.02915407991898,1.02915407991898,1.23329255778381,1.59731557815118,0.960768880082093,1.13661063791432
1,1,1,1,0,1,0.838870168632454,0.838870168632454,0.953222799555297,1.24623620827114,0.810988409060055,0.992944274396577
1,1,1,1,1,1,0.810077222749658,0.810077222749658,0.902322899422403,1.18100933109394,0.870424350310046,1.02150913833787
1,1,1,1,0,1,0.943915860722208,0.943915860722208,1.05815214680357,1.38541615409398,0.859837534121804,1.09181258692776
1,1,1,1,1,1,0.793036272467143,0.793036272467143,0.954777581374585,1.45304370856884,0.941585704237479,1.11039858560257
0,0,0,1,1,1,0.847168159165153,0.847168159165153,1.00188220046878,1.10941465236075,0.749855699486831,0.894625068133683
1,1,1,1,0,1,0.722526100612136,0.722526100612136,0.812796640152077,0.933131081476209,0.624905870041046,0.745305129811505
1,1,1,1,1,1,0.955144770466747,0.955144770466747,1.03903792330769,1.19374846148537,0.998692429698896,1.18084416025608
1,1,1,1,1,1,0.94882956465169,0.94882956465169,1.10324912046592,1.21386739701671,0.852403034315488,1.02846880118803
1,1,1,1,0,1,0.869458459693854,0.869458459693854,1.0047116104818,1.25413999016182,0.863407640240414,1.01512608018375
1,1,1,1,1,1,0.842120816719186,0.842120816719186,0.952973111757908,1.21341592957527,0.773791336015068,0.943558397600905
1,1,1,1,0,1,0.884218512064885,0.884218512064885,1.11346969669557,1.46258389736108,0.767399307974626,0.946943604155786
1,1,1,1,1,1,0.773177979496319,0.77317797949632,0.886618616031961,0.945692045592614,0.677866922013545,0.797959179385503
0,1,1,1,0,1,0.835992044996864,0.835992044996864,0.958406739663878,1.41610605840606,0.822390914844666,0.986387413234604
1,1,1,1,1,1,0.80147861219598,0.80147861219598,0.927304461564203,1.12351759836496,0.808195145272366,0.959982829258236
1,1,1,1,1,1,0.919578717498328,0.919578717498328,1.07619096686417,1.33146965005927,0.784711409523167,0.921544374166893
0,0,0,0,1,1,0.850666181944667,0.850666181944667,0.942172748425219,1.04462835388959,0.736491993700662,0.875656025955105
1,1,1,1,1,1,0.836620953162721,0.836620953162721,0.907196724418876,1.04987011015452,0.856303844237413,0.991347421238548
1,1,1,1,1,1,0.718990029277907,0.718990029277907,0.806162338141164,1.2119817060128,0.769169543213483,0.88136630146434
1,1,1,1,1,1,0.728955091485812,0.728955091485812,0.823408878557646,1.00085845488705,0.839365159946314,1.0258604896753
1,1,1,1,1,1,0.737874910056784,0.737874910056784,0.85021627657351,1.02111744519493,0.703826088317552,0.817695858642247
1,1,1,1,0,1,0.823354940143242,0.823354940143242,0.943292083696734,1.29757545552245,0.771999816702009,0.93149816308624
0,0,0,0,0,1,0.628624948804657,0.628624948804657,0.731736278862194,0.854695957192293,0.777831810366013,0.909085788056461
1,1,1,1,1,1,0.803353188797801,0.803353188797801,0.90731364723993,1.08291026351885,0.749236889171613,0.88770553077102
1,1,1,1,1,1,0.986877155152639,0.986877155152639,1.16169857142237,1.45353552754877,0.88538030110559,1.07316309165425
1,1,1,1,1,1,0.945142762965562,0.945142762965561,1.10911982422751,1.50703914106148,0.87491059970428,1.07015603778026
1,1,1,1,0,1,0.738309148914735,0.738309148914735,0.842936173568371,0.919311050182896,0.722735810055609,0.828017292679156
1,1,1,1,0,1,0.779960918714614,0.779960918714614,0.881133213097417,0.89558088387672,0.717605197050251,0.829205480205862
1,1,1,1,1,1,0.933046004699553,0.933046004699554,1.0660869539671,1.16749455586158,0.762448206450444,0.8666498452532
0,1,1,1,0,1,0.649626067705167,0.649626067705167,0.720451669385879,0.806473415612997,0.674264927773767,0.761725707808669
1,1,1,1,1,1,1.0413427888932,1.0413427888932,1.22454923680043,1.88804597197496,0.944130896646835,1.18193798147792
1,1,1,1,1,1,0.964498729527541,0.964498729527541,1.10244126737387,1.42636471478605,0.808359468939103,0.95788298895933
1,1,1,1,1,1,1.00374977950201,1.00374977950201,1.18682767751191,1.50502918732947,0.886380905702823,1.05249986169971
1,1,1,1,1,1,0.71207996529607,0.71207996529607,0.829903252448568,1.11810858407387,0.832715849075513,0.97473812717796
0,0,1,1,0,0,0.702962032764627,0.702962032764627,0.793780465448883,0.928937621123365,0.667026011996044,0.791064956881396
1,1,1,1,1,1,0.881795408733744,0.881795408733744,1.0419148091329,1.23812054085225,0.785862701110994,0.92052037696909
1,1,1,1,1,1,0.67985928056582,0.67985928056582,0.76393765927885,0.840839550658361,0.714024220347991,0.867808732187845
1,1,1,1,1,1,0.803893583948604,0.803893583948604,0.910638366427405,1.00294156452981,0.785850658648944,0.905827312292623
1,1,1,1,1,1,0.69916344332447,0.69916344332447,0.813134783228647,0.99849896855387,0.752029970061611,0.894096517767259
1,1,1,1,0,1,0.973185407396147,0.973185407396147,1.11915522699922,1.33326352985522,0.859813035459323,1.03097993215515
1,1,1,1,1,1,1.1694010289947,1.1694010289947,1.38680203677972,2.03623299464645,0.999465834720458,1.23898528869713
1,1,1,1,1,1,0.908379210370711,0.908379210370711,1.02578314942582,0.96222895126648,0.806053806600154,0.970360283099813
1,1,1,1,1,1,0.60435728370826,0.60435728370826,0.712186194582144,1.01051772423585,0.572828096760383,0.665472343766881
1,1,1,1,1,1,0.679815902145934,0.679815902145934,0.758084310490353,1.06752273017433,0.731873061755299,0.838586453607611
1,1,1,1,1,1,0.807248595980202,0.807248595980202,0.937182403487212,1.12172912483376,0.714814316175931,0.806704892960836
1,1,1,1,1,1,0.745717797198459,0.745717797198459,0.887157820511999,1.01256114666175,0.68843975921718,0.808790237960967
1,1,1,1,0,1,0.886019271569944,0.886019271569944,1.01911742100819,1.27840007932161,0.745800070235041,0.942415152627719
1,1,1,1,1,1,1.18195661129448,1.18195661129448,1.43220346525358,1.42050425352032,0.920544604687092,1.15003922996693
1,1,1,1,1,1,0.865915578935493,0.865915578935493,0.98626989551652,1.22620882493112,0.81728591591357,1.02527931839268
1,1,1,1,0,1,0.862472513879429,0.862472513879429,1.03610426777883,1.13911738126715,0.802980831601359,0.969899990794712
0,0,1,1,0,0,0.680808085944138,0.680808085944138,0.761579552329017,0.994341221771916,0.633257887931296,0.759134011935411
1,1,1,1,1,1,0.9124909275651,0.9124909275651,1.03274744391389,1.32633318054703,0.888545664963806,1.0576803998635
1,1,1,1,1,1,0.824320815147604,0.824320815147604,0.930983442515658,0.983620199069144,0.790827212676222,0.91527896731235
1,1,1,1,1,1,0.821114981339081,0.82111498133908,0.922241058675362,0.953452272346361,0.687919405566707,0.777117181545661
1,1,1,1,0,1,1.02799308982638,1.02799308982638,1.14691342835244,1.48192344405608,0.890389720284532,1.09013825502652
1,1,1,1,1,1,0.850573005118143,0.850573005118143,0.974627204912328,1.12903388046562,0.783630757170975,0.91315346627325
1,1,1,1,1,1,0.658872280943525,0.658872280943525,0.748508804843757,1.00983871219135,0.734349172088919,0.85722981644299
0,1,1,1,0,1,0.646067330297414,0.646067330297414,0.722569015957661,0.872225118811272,0.708124379060118,0.8066759080548
1,1,1,1,1,1,0.743626930144517,0.743626930144517,0.841632084531114,0.896270646594393,0.745761175741881,0.859589135399944
1,1,1,1,1,1,0.795622681134478,0.795622681134478,0.910276215000914,1.24204143612809,0.79397367723235,0.959366456750782
1,1,1,1,1,1,0.848071926576859,0.848071926576859,0.962319181874891,1.06274684534977,0.74541149771717,0.859452552931791
1,1,1,1,0,0,0.819946978826816,0.819946978826816,0.927997683625592,1.05522590272433,0.848084006292935,0.97021232880369
1,0,1,1,1,1,0.708233570962394,0.708233570962393,0.799572301237549,0.976425256072017,0.688151017248736,0.838549241564891
