"Conventional","Bias-Corrected","Robust","","","","Conventional","Bias-Corrected","Robust","","",""
1,1,1,1,1,1,0.356957272968494,0.356957272968494,0.392726895178524,0.600810879759677,0.404502394521387,0.531797054556685
1,1,1,1,1,1,0.324637031273169,0.324637031273169,0.357202067927902,0.602869053149989,0.409822002900055,0.508679386451969
0,1,1,1,0,1,0.271017983083566,0.271017983083566,0.28604898149138,0.412232402061553,0.270091280469313,0.336186328404528
0,0,0,1,0,1,0.257906356285561,0.257906356285561,0.297408229912447,0.398804854032266,0.343099087220707,0.415695490063142
0,0,1,1,0,1,0.24174167912681,0.24174167912681,0.291396239189287,0.394892347175105,0.300271944555525,0.363256874617242
0,1,1,1,0,1,0.291017928188045,0.291017928188045,0.332225896033099,0.428731433888703,0.378424386883357,0.463094326648462
1,1,1,1,0,1,0.286619739850034,0.286619739850034,0.294742324373255,0.67807473017918,0.397349874936225,0.514983328680336
1,1,1,1,0,1,0.260121348633783,0.260121348633783,0.283595984643712,0.635299216726041,0.324876799098226,0.392261969250286
0,1,1,1,0,1,0.330429145679052,0.330429145679052,0.369269475387378,0.651924599645858,0.343855001932643,0.437295947417428
1,1,1,1,0,1,0.294176440370389,0.294176440370389,0.321275570827755,0.452999733453952,0.291587165592197,0.368088391791752
1,1,1,1,1,1,0.350753747187605,0.350753747187605,0.451224322924265,0.646119543508306,0.368037991417201,0.497958275852536
1,1,1,1,1,1,0.232008574588487,0.232008574588487,0.251852253814901,0.413952148477088,0.313182099037608,0.366978316802614
1,1,1,1,1,1,0.288418307730355,0.288418307730355,0.319189932705363,0.437576263666295,0.306580439929551,0.369070054924622
1,1,1,1,1,1,0.24094193703461,0.24094193703461,0.258354152250077,0.580630376195595,0.336521327601456,0.42483777258323
0,1,1,1,0,0,0.216115927403831,0.216115927403831,0.25726283451285,0.323566305232501,0.274375270652982,0.333961486548162
1,1,1,1,0,1,0.237496478678628,0.237496478678628,0.262090299337116,0.326019896691017,0.271696780900373,0.316288254726051
1,1,1,1,1,1,0.245872693884515,0.245872693884515,0.285649733246357,0.420218472857593,0.384917154716813,0.446548239104809
1,1,1,1,0,1,0.279180330936124,0.279180330936124,0.304290130599806,0.481168558720286,0.300351582811878,0.366396533442974
1,1,1,1,0,1,0.237251645196535,0.237251645196535,0.283747347593102,0.405336569834058,0.307267390350761,0.382047806616987
0,0,0,1,0,0,0.269124024836775,0.269124024836775,0.291016453442388,0.533524005772537,0.321815469252239,0.38788207797788
1,1,1,1,0,1,0.224716108129442,0.224716108129442,0.252758741073314,0.258911575241386,0.28742709760203,0.324672384716881
1,1,1,1,1,1,0.275896464921368,0.275896464921368,0.305913673269697,0.395960562757145,0.300050154761827,0.343418647961442
0,1,1,1,0,1,0.333389777285846,0.333389777285846,0.371791710128255,0.531729398581241,0.354490321451452,0.419886644454294
1,1,1,1,0,1,0.323422595845066,0.323422595845066,0.35026256356737,0.578931434708125,0.353986882330427,0.439006159659057
1,1,1,1,0,0,0.344238036282902,0.344238036282902,0.365114531296482,0.569598391387208,0.30547611748453,0.377395789474446
0,1,1,1,0,1,0.270748868043081,0.270748868043081,0.298234894646089,0.442343572694113,0.33024587009384,0.409045893591491
0,1,1,1,0,1,0.284543943554969,0.284543943554969,0.315785154280975,0.495893241668029,0.284477087062442,0.361022643190197
1,1,1,1,0,1,0.22272526183051,0.22272526183051,0.240704595594369,0.366531657292915,0.333890586349578,0.383670751982401
1,1,1,1,0,1,0.35352831783883,0.35352831783883,0.407008637144664,0.550295559748315,0.407321609722212,0.508677937049128
1,1,1,1,0,1,0.309701370734861,0.309701370734861,0.344445657245476,0.470147230852777,0.305902516726646,0.371447560057347
1,1,1,1,0,1,0.324407275571744,0.324407275571744,0.361475947681043,0.517290453762007,0.318335676370141,0.369795320680403
1,1,1,1,0,1,0.318111363319496,0.318111363319496,0.338845269852943,0.410711889381236,0.345206366108609,0.429808266125695
1,1,1,1,1,1,0.235827161391565,0.235827161391565,0.267415998385771,0.361318090690093,0.29311983338172,0.355348280323254
0,0,0,0,0,0,0.256253174085516,0.256253174085516,0.309191894137546,0.380530984462134,0.291394679001394,0.347679132859615
0,0,0,0,0,0,0.136940131763786,0.136940131763786,0.155396590484185,0.222167024965772,0.2120676451011,0.254981812908644
1,1,1,1,0,1,0.214769898801365,0.214769898801365,0.241550635439734,0.403429714186945,0.267093185768169,0.319307381609563
1,1,1,1,1,1,0.272395615656682,0.272395615656682,0.302132639988855,0.392931197991152,0.285898177925602,0.356689420386855
1,1,1,1,1,1,0.333014630085944,0.333014630085944,0.359423949338616,0.564115782508754,0.344936027508908,0.433782908493794
1,1,1,1,0,1,0.257747131280353,0.257747131280353,0.278002769264681,0.5013658989576,0.313450909317868,0.394169362339986
0,0,0,0,0,1,0.198456138783665,0.198456138783665,0.232013065057762,0.351990535819321,0.255689672962821,0.323780499231578
1,1,1,1,0,1,0.279867268822179,0.279867268822179,0.31484735782928,0.455086871874087,0.310435838690226,0.383475910781409
1,0,0,1,1,1,0.229399877789606,0.229399877789606,0.258768702316354,0.467191354940259,0.322568665041629,0.392699423386765
0,1,1,1,0,1,0.214814184897702,0.214814184897702,0.239419128177696,0.347695997244569,0.26516542748075,0.318597556581698
1,1,1,1,0,1,0.343928749972025,0.343928749972025,0.384378231630353,0.561467352568784,0.360982259725949,0.462143947164747
1,0,0,1,1,1,0.237423485572038,0.237423485572038,0.229921934207709,0.418917515082226,0.38134306294745,0.454808171803831
1,1,1,1,0,1,0.307675190944042,0.307675190944042,0.3240440857136,0.663402706554029,0.330400335802187,0.423928402137479
1,1,1,1,1,1,0.239688975636278,0.239688975636278,0.254228406983397,0.366741978501871,0.323109392924515,0.363363401078907
1,1,1,1,1,1,0.352787750710036,0.352787750710036,0.406787772045438,0.565201422133551,0.351125637474287,0.420348555479967
1,1,1,1,1,1,0.252440108395897,0.252440108395897,0.285760945649385,0.394752879594895,0.337801821180732,0.408220777643811
0,0,0,0,0,1,0.198673958507977,0.198673958507977,0.219531562465496,0.301820317804645,0.24668690466887,0.304632932943153
1,1,1,1,1,1,0.286539079173674,0.286539079173674,0.351649843959528,0.443345608278944,0.297422377803473,0.36619666641583
1,1,1,1,1,1,0.216143996671743,0.216143996671743,0.244274806912211,0.325148779245024,0.30796179747924,0.354768940465971
1,1,1,1,0,1,0.176598536402126,0.176598536402126,0.185284221875498,0.280335515282382,0.267055299252902,0.318126022321953
1,1,1,1,0,1,0.254827332466309,0.254827332466309,0.277544316355485,0.389656812646024,0.294570861499852,0.346035410264852
1,1,1,1,1,1,0.326303955149974,0.326303955149974,0.3679374411815,0.503506373326747,0.339711025489908,0.429547419716933
0,0,1,0,0,1,0.167928036358182,0.167928036358182,0.18734042240221,0.225270112782182,0.23200875949866,0.261970909200925
0,0,0,1,0,1,0.273014593406026,0.273014593406026,0.296797655547436,0.5568382573951,0.308591250171598,0.395179242219824
1,1,1,1,0,1,0.368905234093725,0.368905234093725,0.413447092955098,0.606484067575341,0.368803923989127,0.460919226814675
1,1,1,1,0,1,0.321231571730903,0.321231571730903,0.386680949955601,0.550037755797973,0.386550439437485,0.48675426929336
1,1,1,1,0,1,0.278154312995305,0.278154312995305,0.294166407936303,0.441350019697074,0.298736644771264,0.364149942626462
1,1,1,1,0,1,0.177903815011748,0.177903815011748,0.186500830463797,0.239555688510928,0.236940444297577,0.282012092081886
1,1,1,1,0,1,0.271189834430862,0.271189834430862,0.305062718869852,0.398675211728918,0.300677565406818,0.372740690052416
1,1,1,1,0,1,0.161101140185814,0.161101140185814,0.176485687996502,0.233597061431068,0.257506432320285,0.298618450875475
0,0,0,0,0,1,0.261439310102281,0.261439310102281,0.307475524265444,0.435411134670862,0.316654220931039,0.405786862722037
0,1,1,1,0,1,0.263062251627503,0.263062251627503,0.275813404619529,0.472578817572308,0.370925304175741,0.466743099277862
1,1,1,1,1,1,0.306491049507532,0.306491049507532,0.349036933303762,0.479522784932541,0.29142908317296,0.358079729793135
1,1,1,1,0,1,0.218075697895043,0.218075697895043,0.242957525570229,0.319428675694028,0.275256475965623,0.312700659034599
1,1,1,1,0,1,0.222724109455745,0.222724109455745,0.249978467355014,0.365543159930813,0.311277097620262,0.377619249423382
0,1,1,1,0,1,0.257921826606239,0.257921826606239,0.30312340334545,0.497391548607594,0.327843091736604,0.43352019888234
1,1,1,1,0,1,0.25560930964857,0.25560930964857,0.288231927057891,0.367662507150951,0.302191361844987,0.36777473509564
1,1,1,1,1,1,0.327032675538005,0.327032675538005,0.352141753808485,0.609125428447061,0.33789280221253,0.425390107726578
1,1,1,1,0,1,0.154780978946504,0.154780978946504,0.167950049067782,0.249076204988596,0.255474334413166,0.291514212001679
1,1,1,1,0,1,0.257915593541003,0.257915593541003,0.307059757766239,0.484774406312757,0.362486013816124,0.460651670260646
1,1,1,1,1,1,0.231827191235737,0.231827191235737,0.255947028822304,0.328401479849734,0.322490878720983,0.373033181988152
1,1,1,1,1,1,0.288110217836726,0.288110217836726,0.341608714599085,0.393949518876976,0.321500607182071,0.402098243714101
1,1,1,1,0,1,0.208464590531478,0.208464590531478,0.219577336988382,0.320588245281365,0.277599234638767,0.333928731178326
0,0,1,1,0,1,0.33855409161356,0.33855409161356,0.377650879513836,0.598066463621484,0.38479695140695,0.474395643577318
1,1,1,1,0,1,0.280173915227492,0.280173915227492,0.328012140373585,0.386956276625405,0.295763774956701,0.351760251725663
1,1,1,1,1,1,0.240412269619426,0.240412269619426,0.261969820673142,0.474646546724622,0.323937191652514,0.398923820340924
1,1,1,1,1,1,0.28583528370079,0.28583528370079,0.313474407689268,0.432249946007399,0.330347341586079,0.373463870701105
1,1,1,1,0,1,0.267485402101565,0.267485402101565,0.299772665969439,0.373596159279843,0.396551365927862,0.486983662168011
1,1,1,1,0,1,0.278804452891908,0.278804452891908,0.30409032916383,0.392993593038551,0.333386769470311,0.391801356862578
0,0,0,1,0,1,0.25686638859001,0.25686638859001,0.277771736362063,0.382881715063637,0.338730261320671,0.418270211367699
1,1,1,1,1,1,0.246860569816433,0.246860569816433,0.271872981004734,0.382455282728063,0.310307989661214,0.358019176139038
0,1,1,1,0,1,0.248630190987671,0.248630190987671,0.291574418288302,0.382229256364157,0.266951225717667,0.320810412761016
1,1,1,1,1,1,0.256969478928192,0.256969478928192,0.281361714000576,0.376193129445483,0.301506602305032,0.363518499076452
1,1,1,1,1,1,0.313920152931634,0.313920152931634,0.349866819803778,0.436433092987586,0.306225646246002,0.365053862987028
0,1,1,1,0,1,0.187398836688778,0.187398836688778,0.217755108810904,0.299819368901642,0.245578567665374,0.285920552528931
1,1,1,1,0,1,0.292770368074637,0.292770368074637,0.3180963862062,0.437287325112985,0.370655138954147,0.459825479990685
0,0,0,0,1,1,0.256268553150366,0.256268553150366,0.283463457645424,0.332133604016309,0.296234389984964,0.353762036227956
1,1,1,1,0,1,0.314135156740337,0.314135156740337,0.339771633900803,0.438024639780822,0.304295230609057,0.367768177178475
0,1,1,1,0,1,0.239866791209341,0.239866791209341,0.27382920213472,0.39630326439241,0.336512229584818,0.412755496565346
1,1,1,1,1,1,0.272321836041233,0.272321836041233,0.302833856113673,0.413068441835761,0.307463068472777,0.351378264166801
0,1,1,1,0,1,0.239025539082583,0.239025539082583,0.268334686281155,0.511931513569971,0.256684774019622,0.334531598018072
0,1,1,1,0,1,0.281967153115743,0.281967153115743,0.334713321876058,0.476809115209426,0.32641521501745,0.409395911967761
1,1,1,1,0,1,0.279626622832007,0.279626622832007,0.312187009696749,0.49058648577308,0.327432373850658,0.396139118977243
0,1,1,1,0,1,0.381737776667267,0.381737776667267,0.422458722598924,0.640144372389371,0.398438351384773,0.534293996095332
1,1,1,1,1,1,0.27559131776507,0.27559131776507,0.305336588588262,0.391179971125201,0.316444382537699,0.38013726824153
0,1,1,1,0,1,0.154421231345982,0.154421231345982,0.177993381570555,0.355033326957745,0.250712822547652,0.314536617592016
0,1,1,1,0,1,0.203169082859495,0.203169082859495,0.218224336761613,0.298344817372591,0.257058184384031,0.309246361946063
1,1,1,1,1,1,0.277080967063224,0.277080967063224,0.303049370666951,0.461574090159092,0.309660553395551,0.37470836290354
1,1,1,1,0,1,0.249454539351821,0.249454539351821,0.274281043076294,0.531802579547515,0.339433290122885,0.449464939206432
1,1,1,1,0,0,0.264738317119398,0.264738317119398,0.286027697756437,0.41082707944875,0.272042528497163,0.323121236002434
1,1,1,1,1,1,0.39017374242249,0.39017374242249,0.437421292511933,0.753132422444314,0.382534650101069,0.489463869395002
0,1,1,1,0,1,0.251973796098608,0.251973796098608,0.270110275127257,0.383273012981919,0.261592449748149,0.326561033357603
0,1,1,1,0,0,0.327585959956013,0.327585959956013,0.381160039138763,0.523196743516515,0.343393115744176,0.405428804942465
1,1,1,1,1,1,0.455664747566186,0.455664747566186,0.502851579427562,0.729005628731946,0.414509631736565,0.527055978534655
1,0,0,1,1,1,0.292154618720586,0.292154618720586,0.329339850721639,0.597088398482548,0.324713217262421,0.418238289276851
0,1,1,1,0,1,0.284708453635838,0.284708453635838,0.3252850367543,0.486922058294263,0.305242470129728,0.365743594294528
1,1,1,1,0,1,0.250751705553006,0.250751705553006,0.292747607262544,0.433590321151852,0.326569079613141,0.407985087699665
1,1,1,1,0,1,0.251893230077757,0.251893230077757,0.272617280274379,0.367052508620689,0.29540852795086,0.38780654914598
1,1,1,1,0,1,0.191992994228248,0.191992994228248,0.232060614556971,0.330874770550346,0.252168480196923,0.283347994902234
1,1,1,1,1,1,0.242496982759794,0.242496982759794,0.258722160258348,0.324288614638563,0.299529091304114,0.342738745794153
1,1,1,1,1,1,0.33545771449589,0.33545771449589,0.348724391182019,0.557866737618263,0.431564692415096,0.522302591647263
1,1,1,1,0,1,0.234261098409521,0.234261098409521,0.262252590425828,0.425805983572153,0.262409859584939,0.327490882833834
1,1,1,1,0,1,0.20807598047289,0.20807598047289,0.215809291293014,0.3100090349535,0.25988552077284,0.305050116572597
0,0,1,1,0,1,0.189789646145036,0.189789646145036,0.212795495810307,0.315156166919193,0.244770291467527,0.293928429494136
0,0,0,0,0,0,0.231915058078392,0.231915058078392,0.261691177652675,0.384830828901896,0.2948149414252,0.359249337902482
1,1,1,1,0,1,0.269427780122954,0.269427780122954,0.303837395860145,0.38446114205872,0.339098741068188,0.418881649068456
1,1,1,1,0,1,0.174946810281224,0.174946810281224,0.199483465017144,0.316941364445039,0.302177944980853,0.357304525439159
0,1,1,1,0,1,0.255787049388005,0.255787049388005,0.286417078774213,0.34421995688036,0.463271133272138,0.553902453646662
1,1,1,1,1,1,0.359150659130371,0.359150659130371,0.393582231102293,0.506104442153505,0.353430345220055,0.419941838488038
0,0,1,1,0,1,0.214951687413385,0.214951687413385,0.285674908356286,0.730766651133022,0.329347175134546,0.422392765492272
1,1,1,1,1,1,0.289639782650055,0.289639782650055,0.336508357831981,0.438369074025974,0.321207810369967,0.386392118890566
0,0,1,1,0,1,0.298859163961221,0.298859163961221,0.347751620091272,0.467694393599894,0.31402029826194,0.396055981047364
1,1,1,1,1,1,0.261662066783795,0.261662066783794,0.292746237014902,0.443696080458348,0.32101134134847,0.388783496459297
1,1,1,1,1,1,0.377574847540289,0.377574847540289,0.41696722245795,0.558596889974988,0.385276923419778,0.46385737058677
1,1,1,1,0,1,0.253743435823217,0.253743435823217,0.287868037885802,0.38829903366974,0.283769233138379,0.35097009066196
1,1,1,1,0,1,0.23218796068835,0.23218796068835,0.252035056385719,0.429591019070798,0.294924878293378,0.374600393293733
1,1,1,1,1,1,0.301265120531016,0.301265120531016,0.342683909150059,0.656022124301956,0.321663798804086,0.393910193974649
1,1,1,1,1,1,0.195620431445094,0.195620431445094,0.216314885084902,0.346806834115434,0.271766868733755,0.333163198676542
1,1,1,1,0,1,0.272675380940509,0.272675380940509,0.296435999350726,0.402630781728357,0.341735165690479,0.414819528967161
1,1,1,1,1,1,0.24888959183047,0.24888959183047,0.265441599638272,0.38706091911335,0.314021196138898,0.365189759500025
1,1,1,1,0,1,0.322249657446243,0.322249657446243,0.357679527938773,0.530053327216677,0.318659701054289,0.398685671329906
1,1,1,1,0,1,0.211949830873167,0.211949830873167,0.226788525098125,0.305197926291068,0.298696384443877,0.341665408476396
1,1,1,1,1,1,0.329452281552009,0.329452281552009,0.386952990965379,0.470189012574494,0.347552849590691,0.427729164935038
1,1,1,1,1,1,0.307539605617645,0.307539605617646,0.31524629540371,0.423082386858922,0.314947991387574,0.394660923265829
1,1,1,1,1,1,0.267509917035033,0.267509917035033,0.298970928673675,0.542600720056404,0.330781329381371,0.39993864108125
0,0,1,1,0,1,0.324159475487244,0.324159475487244,0.368003115576085,0.488973941690178,0.325719452950865,0.390723198551569
1,1,1,1,1,1,0.353882970904409,0.353882970904409,0.384847298685051,0.51363197336346,0.368738527681855,0.461400804544781
1,1,1,1,1,1,0.312625839317799,0.312625839317799,0.342446843081402,0.464698516584195,0.347291751047926,0.447567005351566
0,0,1,1,0,1,0.278769995985359,0.278769995985359,0.328493816617982,0.446317538759626,0.301356133570148,0.388531606775635
1,1,1,1,0,1,0.305861784974251,0.305861784974251,0.34301543663281,0.507705135238195,0.32158303357004,0.389494752193871
1,1,1,1,0,1,0.335744612361179,0.335744612361179,0.357410471804665,0.457530485509602,0.372694111796731,0.460329617220659
1,1,1,1,0,1,0.241570478244308,0.241570478244308,0.249766020005667,0.446385357861811,0.347071434893881,0.406694122529155
1,1,1,1,1,1,0.153269487396221,0.153269487396221,0.171990705908382,0.275796555347868,0.238337325932322,0.292236336383783
1,0,0,1,1,1,0.2248491178905,0.2248491178905,0.249358466164528,0.424533487648191,0.287204855552212,0.367496780511333
1,1,1,1,1,1,0.331537764329728,0.331537764329728,0.342656894422518,0.635781824900665,0.456223641044288,0.556275295273369
1,1,1,1,1,1,0.286621363808286,0.286621363808286,0.316091517977718,0.476592984149355,0.291942888945631,0.364938121465509
1,1,1,1,1,1,0.281229627723508,0.281229627723508,0.314013736586403,0.395474918065124,0.323719498940863,0.37056801962786
1,1,1,1,1,1,0.247836372568107,0.247836372568107,0.275380927817093,0.493640193045941,0.30875674867614,0.379029786735427
1,0,0,1,1,1,0.195895882426827,0.195895882426827,0.203776200207222,0.32099411083424,0.308730693903028,0.386492607688623
1,1,1,1,0,1,0.254035732854257,0.254035732854257,0.293073985103265,0.439034101832422,0.282942995582973,0.374321418561417
1,1,1,1,1,1,0.208705781308316,0.208705781308317,0.24099470366277,0.358252453664774,0.271187098382817,0.338537794891053
1,1,1,1,0,1,0.357862983735568,0.357862983735568,0.431498529868652,0.75070487386176,0.37842475028011,0.43803413752449
0,1,1,1,0,1,0.252144551766275,0.252144551766275,0.307409005729467,0.510402607829722,0.3533223390605,0.467981702525547
1,1,1,1,0,1,0.303536478969629,0.303536478969629,0.327001437450146,0.535086138553961,0.283103387582868,0.35538401457367
0,1,1,1,0,1,0.263572551255021,0.263572551255021,0.306662337381723,0.415397720737747,0.316362483331176,0.373986835559866
0,1,1,1,0,1,0.272397528078417,0.272397528078417,0.285909998358153,0.394443685150105,0.292021656393007,0.33934399342165
1,1,1,1,0,1,0.273023993823142,0.273023993823142,0.301532970677417,0.503803381892501,0.330574816984922,0.415387271332113
0,1,1,1,0,1,0.276386810755147,0.276386810755147,0.305445690028579,0.484347371247084,0.331765136781621,0.41958295049047
1,1,1,1,1,1,0.34784728534091,0.34784728534091,0.383451522659542,0.556442380641515,0.356485806167072,0.434203015577742
1,1,1,1,0,1,0.354115651507779,0.354115651507779,0.368826417126207,0.688529841596877,0.393354633898599,0.492682449756013
1,1,1,1,1,1,0.235729067337986,0.235729067337986,0.267233401308928,0.67741093327709,0.413725174773418,0.552666889219478
1,1,1,1,1,1,0.252344356091023,0.252344356091023,0.275271275405537,0.370321407402645,0.284705336538018,0.342675560769741
1,1,1,1,0,1,0.312379653286352,0.312379653286352,0.352640750027516,0.475784418009958,0.286159064352945,0.365007251225426
0,0,0,1,1,1,0.201357623432131,0.201357623432131,0.223450133857525,0.450837717932845,0.279716565093905,0.34045636397299
1,1,1,1,0,1,0.226323759540364,0.226323759540364,0.261856150907936,0.432180431199242,0.31777247280057,0.393797706766888
1,1,1,1,0,1,0.161199286163748,0.161199286163748,0.173548281767574,0.257345434946646,0.236351388982986,0.269183906323279
1,1,1,1,0,1,0.268067221975101,0.268067221975101,0.297827183757486,0.378375778582028,0.292470881119163,0.350859169148504
1,1,1,1,1,1,0.310594476274775,0.310594476274775,0.34401785621775,0.461406036105462,0.337174055143373,0.409128628667347
1,1,1,1,0,1,0.227135873047906,0.227135873047906,0.240791055278159,0.321463829413562,0.317484050559562,0.3929896150287
1,1,1,1,0,1,0.289395851056863,0.289395851056863,0.305105019105467,0.515047441593139,0.325005463892621,0.409649777257385
0,1,1,1,0,1,0.273340406160697,0.273340406160696,0.304749574043231,0.404294522215104,0.291667647017218,0.35058834940223
0,0,0,1,0,0,0.277938672082445,0.277938672082445,0.306750786113537,0.429586456471949,0.361558498516029,0.428223137938634
1,1,1,1,1,1,0.299681307574311,0.299681307574311,0.331366433994387,0.478446809367699,0.316409794124921,0.406774349325193
1,1,1,1,1,1,0.426040291446395,0.426040291446395,0.445959793547118,0.668491825093552,0.400247289723605,0.509772805718086
1,1,1,1,0,1,0.311165021046093,0.311165021046093,0.34695128788841,0.461319265077221,0.353011273340993,0.416195933158129
1,1,1,1,0,1,0.30179009087288,0.30179009087288,0.338598148582355,0.498112495396231,0.285180716129192,0.358372924153956
1,1,1,1,0,1,0.309553328312946,0.309553328312946,0.368975807066244,0.50667879578824,0.38374170665938,0.399826893005269
1,1,1,1,1,1,0.33913190867884,0.33913190867884,0.371652798525894,0.539091751723738,0.356071709406765,0.433009104187032
1,1,1,1,0,1,0.332575286555389,0.332575286555389,0.352500901774862,0.64507679203358,0.350348778639254,0.43932621120493
0,0,0,1,0,1,0.258408125281147,0.258408125281147,0.285083841863613,0.403002145387979,0.307749891218501,0.362906281816078
1,1,1,1,0,1,0.370621079524711,0.370621079524711,0.402550268598406,0.574835233674474,0.336227056298652,0.418874797525278
1,1,1,1,0,1,0.29216976761353,0.29216976761353,0.340083213795384,0.451656184774245,0.283920118836055,0.344630863973942
1,0,1,1,0,1,0.215465810120994,0.215465810120994,0.252489441413588,0.362443667942301,0.273380548712261,0.318537214540285
1,1,1,1,1,1,0.241165872765399,0.241165872765399,0.260176207752139,0.375627153796592,0.30058956347497,0.358506849702029
1,1,1,1,0,1,0.232256199314631,0.232256199314631,0.252507831216004,0.386422281859446,0.321772338893295,0.40099955973704
1,1,1,1,0,1,0.316529250177635,0.316529250177636,0.356594796517102,0.55708281266816,0.468161484427,0.610576559209736
1,1,1,1,1,1,0.261478408455607,0.261478408455607,0.287832729063737,0.36068912630184,0.314419205261425,0.370705440931873
1,1,1,1,1,1,0.368965000752164,0.368965000752164,0.40645313874368,0.563331438769333,0.367007194731129,0.459310952666853
1,1,1,1,0,1,0.24135846924977,0.24135846924977,0.261166939991093,0.367519712884988,0.248559509131198,0.299511267711258
1,1,1,1,0,1,0.348099359126262,0.348099359126262,0.380735392696434,0.609044724537722,0.341143188655932,0.425519689441731
1,1,1,1,0,1,0.187860141642608,0.187860141642608,0.204110398284062,0.279617724022687,0.247815147112252,0.289081006428393
0,0,1,1,0,0,0.223609987682917,0.223609987682917,0.239751726235004,0.30094166838646,0.266435850760255,0.306111081253352
1,1,1,1,0,1,0.240079880957525,0.240079880957525,0.244264221656805,0.536627809356127,0.298394413488071,0.369476681565426
1,1,1,1,0,1,0.352773261584896,0.352773261584896,0.390218033395272,0.506327824463595,0.378634962892595,0.45813033427321
1,1,1,1,0,1,0.22323432766368,0.22323432766368,0.250438660726855,0.363189560182781,0.309194065967112,0.358193891935169
1,1,1,1,0,1,0.232100869437817,0.232100869437817,0.257070337249067,0.3353893398648,0.269753877597835,0.331162636417863
1,1,1,1,1,1,0.27156342048665,0.27156342048665,0.288473252124207,0.30384581537566,0.304571902473581,0.356740912691794
0,1,1,1,0,1,0.289759553146988,0.289759553146988,0.299851962323843,0.474634454494557,0.349587125975238,0.419798235410371
1,1,1,1,0,1,0.254970139697573,0.254970139697573,0.292579673289624,0.396715940918941,0.349640990070455,0.393093724234782
1,1,1,1,0,1,0.297281976149113,0.297281976149113,0.322842248914078,0.535994996096047,0.325370443986031,0.399954765178648
0,1,1,1,0,1,0.172363039197253,0.172363039197253,0.188520396594145,0.2885810282848,0.216508815968507,0.268025455650436
1,1,1,1,0,1,0.230915379058536,0.230915379058536,0.249027286581459,0.440010304967473,0.337302055360334,0.414294077622361
0,1,1,1,0,1,0.306356950813532,0.306356950813532,0.34614669302599,0.503936600128685,0.332111159137375,0.400964755711703
1,1,1,1,0,1,0.264697741071855,0.264697741071855,0.294159166011137,0.584582879177952,0.319786960290933,0.39102341335844
0,0,0,1,0,1,0.255690539111526,0.255690539111526,0.288979233618486,0.467374754890048,0.282126528387171,0.345687160393717
1,1,1,1,1,1,0.196825640024421,0.196825640024421,0.210086491949896,0.273861714200825,0.274633828752909,0.308818645264433
0,0,1,1,0,1,0.250630830773969,0.250630830773969,0.27221878529402,0.387371832973166,0.274407446993483,0.350599569336253
1,1,1,1,1,1,0.306922410965759,0.306922410965759,0.338282162103148,0.481084383918343,0.33850075968501,0.404513217142737
1,1,1,1,0,1,0.239487965052789,0.239487965052789,0.266369891105233,0.376419482316822,0.256221769069359,0.317454803883743
1,1,1,1,1,1,0.30559499678836,0.30559499678836,0.342649128626555,0.417391656222841,0.322663373617984,0.401224518869003
1,1,1,1,1,1,0.219684468795397,0.219684468795397,0.245928562828666,0.42904790210858,0.332102560091217,0.38733272432366
1,1,1,1,1,1,0.215478063023562,0.215478063023562,0.246321885165557,0.337054034949363,0.270041914405051,0.325466572137587
1,1,1,1,1,1,0.220298629591552,0.220298629591552,0.250847624257385,0.319916142915556,0.292879014494897,0.337083809928364
1,1,1,1,0,1,0.313413073743703,0.313413073743703,0.349456432684629,0.453746184860151,0.360834094542791,0.432874698144685
1,1,1,1,1,1,0.274127246212194,0.274127246212194,0.308662855943315,0.401550222504052,0.353878067627955,0.406864245522809
1,1,1,1,1,1,0.398402019604577,0.398402019604577,0.430227200324346,0.815911052973523,0.36819623643962,0.47557961933298
1,1,1,1,1,1,0.43570158802392,0.43570158802392,0.502076102926694,0.792287575608819,0.492844564802328,0.648179469845312
1,1,1,1,0,1,0.264217775248838,0.264217775248838,0.295382621120658,0.490275375748404,0.350780537147061,0.444408353386668
0,1,1,1,0,1,0.206383892714374,0.206383892714374,0.227919497619943,0.364701420696497,0.267406283865425,0.34764318290369
1,1,1,1,0,1,0.177166387589897,0.177166387589897,0.200823084107367,0.266661599347893,0.271328285752198,0.300777494131171
0,1,1,1,0,1,0.35092678735833,0.35092678735833,0.412294773536208,0.450116471706621,0.312220749486183,0.383576162600642
1,1,1,1,1,1,0.242567454139489,0.242567454139489,0.282282198204574,0.354397669939339,0.253914465037583,0.296345902236555
1,1,1,1,1,1,0.267907545050454,0.267907545050454,0.286197271577982,0.464441209777355,0.298368067664477,0.375262207991296
1,1,1,1,0,1,0.216870837926773,0.216870837926773,0.228303998933494,0.438107164688438,0.301074578859465,0.365387040081042
1,1,1,1,0,1,0.273044837831918,0.273044837831918,0.307026238920623,0.413503917363919,0.324023021318743,0.385740010782986
1,1,1,1,0,1,0.251872139485622,0.251872139485622,0.289139551014281,0.417861491963955,0.295897613035848,0.370790757724078
1,1,1,1,1,1,0.447344032038841,0.447344032038841,0.484056543104137,0.605393358583946,0.449458882460717,0.573675992702742
1,1,1,1,0,1,0.24884017835415,0.24884017835415,0.261928807929646,0.429549491268904,0.322518957771629,0.377698918588642
1,1,1,1,0,1,0.320679199905086,0.320679199905086,0.335561961062057,0.428530474532049,0.335697002607736,0.433506212054666
