"Conventional_coverage","Bias.Corrected_coverage","rdrobust_coverage","RDHonest_coverage","plrd_coverage","Conventional_width","Bias.Corrected_width","rdrobust_width","RDHonest_width","plrd_width"
1,1,1,1,1,0.0342652762327821,0.0342652762327821,0.0410205605512245,0.0561259587432435,0.0458581063720302
1,1,1,0,1,0.0302681962106299,0.0302681962106299,0.0349860649027542,0.0486412580190254,0.0395930893014108
1,1,1,1,1,0.0371843359727339,0.0371843359727339,0.0445857442582793,0.0622514435740422,0.0458514481789622
1,0,1,1,1,0.0330964546168651,0.0330964546168651,0.0380980883664825,0.0451578492251021,0.0421594682018342
1,1,1,1,1,0.0361202365465367,0.0361202365465367,0.0434441583741819,0.0564292702681942,0.0454857434592619
1,1,1,1,1,0.0390838679524076,0.0390838679524076,0.0470303457775505,0.0568100917026056,0.046667439762327
1,1,1,1,1,0.0400574995982512,0.0400574995982512,0.0453980287227647,0.059020021103859,0.0452040886921816
1,1,1,1,1,0.036081332929471,0.036081332929471,0.0432040864419378,0.0587464339484917,0.0440458513651684
1,1,1,1,1,0.0357069963276434,0.0357069963276434,0.042243097580191,0.0540502778088979,0.0452377945395593
1,0,1,1,1,0.038384586879181,0.038384586879181,0.0444409338273502,0.0565041291768826,0.048358487491446
1,1,1,1,1,0.0385696165425145,0.0385696165425145,0.0459582020771236,0.0527764359322146,0.0467511943264713
1,1,1,1,1,0.0385239484645548,0.0385239484645548,0.0465618530570652,0.0560245127209246,0.0463004429273317
1,1,1,1,1,0.0339335360715715,0.0339335360715715,0.0405102689791682,0.0547626209126987,0.0452840196434396
1,1,1,1,1,0.0340811007699115,0.0340811007699115,0.0407166649194092,0.0540141130621191,0.0468397785318614
1,1,1,1,1,0.0375073959210644,0.0375073959210644,0.0435979377083004,0.059632212050657,0.0455895179610056
1,1,1,1,1,0.0366734422750999,0.0366734422750999,0.0440642541873154,0.0572005088368601,0.0450796603609747
1,1,1,1,1,0.035737078716052,0.035737078716052,0.0418366443258929,0.0574253726298603,0.0458716662713854
1,1,1,1,1,0.0349786699792731,0.0349786699792731,0.0417696492262779,0.0523772529325028,0.0458028449349347
1,1,1,1,1,0.0396894505538669,0.0396894505538669,0.0471853197920069,0.0700035887753648,0.0506564053900841
1,1,1,1,1,0.0379442290716641,0.0379442290716641,0.044054939925885,0.049477114672844,0.0423815136010166
1,1,1,1,1,0.0351111866882598,0.0351111866882598,0.0411811998643956,0.0523016640649994,0.0417876423354867
1,1,1,1,1,0.0314961836345604,0.0314961836345604,0.0361837156901976,0.0541861327347743,0.0429564829723933
0,0,1,1,1,0.0297114381941226,0.0297114381941226,0.0351502520652933,0.0549596152821683,0.0413995261358609
1,1,1,1,1,0.0380842964149779,0.0380842964149779,0.0436329045518944,0.0527729230034664,0.044258157344754
1,1,1,1,1,0.034648258508156,0.034648258508156,0.0411176152967797,0.0496909778542003,0.0431660261496857
1,1,1,1,1,0.0347210829035348,0.0347210829035348,0.0413051209442604,0.0512658542752776,0.0440600032365326
1,1,1,1,1,0.0353567903374291,0.0353567903374291,0.0418017553968372,0.051831208098154,0.0450603671393918
1,1,1,1,1,0.0398763572355217,0.0398763572355217,0.0481496844692024,0.064646599511734,0.0489589565434841
1,1,1,1,1,0.0411009907277857,0.0411009907277857,0.0483383523479661,0.0471695779516855,0.0445792239665104
1,1,1,1,1,0.040189188227874,0.040189188227874,0.0463400698678891,0.0518109260587347,0.0451542352252515
1,1,1,1,1,0.0353913781987619,0.0353913781987619,0.0418118598594099,0.0493048751565666,0.0426336210081544
1,1,1,1,1,0.0335023548764999,0.0335023548764999,0.0397454123891558,0.0551707478958084,0.0435034663245063
1,1,1,1,1,0.0386768648228833,0.0386768648228833,0.0460500491364493,0.0600325290728888,0.0463776669475554
0,0,0,0,0,0.0401049940434058,0.0401049940434058,0.0471748372539695,0.0561480822392015,0.0473161418054488
1,0,1,1,1,0.0333787842229183,0.0333787842229183,0.0398057660346939,0.0594871619710469,0.0446731455427357
1,1,1,1,1,0.0406747065156582,0.0406747065156582,0.04826985305376,0.0571630811088571,0.0451485001484718
1,1,1,1,1,0.0345002687538324,0.0345002687538324,0.0410267557932924,0.0510571025638231,0.0450386800051746
1,1,1,1,1,0.0358815301697875,0.0358815301697875,0.0422892536000339,0.0502085697868689,0.0288668601163541
1,1,1,1,1,0.0308109335679757,0.0308109335679757,0.0366652185612855,0.0561076108144498,0.0438457227493029
1,1,1,1,1,0.0381676078265001,0.0381676078265001,0.0459051874947057,0.054214455406833,0.0452812677505017
1,1,1,1,1,0.0366949897350039,0.0366949897350039,0.0444077616029452,0.0573055843119606,0.0452190869060168
1,1,1,1,1,0.034196462213151,0.034196462213151,0.0414256581592989,0.065815878286042,0.0464347168605642
1,1,1,1,1,0.0359211908559288,0.0359211908559288,0.0424201280550007,0.0509724768283495,0.04096434578955
0,0,0,1,0,0.0374131986578689,0.0374131986578689,0.0441330081429764,0.0622024403834313,0.046773649507677
0,0,0,1,1,0.0366689001775085,0.0366689001775085,0.0416300572435621,0.0517050616929006,0.0438175766925256
1,1,1,1,1,0.0363565360772329,0.0363565360772329,0.0434443932783602,0.0570735322951023,0.0485181935653988
1,1,1,1,1,0.0403633590899799,0.0403633590899799,0.0481296024179761,0.0628119400198742,0.0465163658494731
0,0,0,0,1,0.0376298917640936,0.0376298917640936,0.0432594073890423,0.0507793397784314,0.0422926977471808
1,1,1,1,1,0.0337356257738639,0.0337356257738639,0.0403086081043404,0.0468896949988027,0.0436281946523167
1,1,1,1,1,0.032516352140599,0.032516352140599,0.0391142796232319,0.0581725614603761,0.0451945837318879
1,0,1,1,1,0.0343303163526655,0.0343303163526655,0.040152296149731,0.0561767734294806,0.0449239615523537
1,1,1,1,1,0.0377164044809998,0.0377164044809998,0.0435661568377534,0.0549141332534638,0.0451246041729704
1,1,1,1,1,0.0352077000643057,0.0352077000643057,0.0422395448835662,0.0541581567857663,0.0446880375232124
1,1,1,1,1,0.0404702703273401,0.0404702703273401,0.0486104986299251,0.0539367698143988,0.0455029481794335
1,1,1,1,1,0.0374574864924056,0.0374574864924056,0.0452776702705824,0.0640586610050347,0.0493404745247147
0,0,0,1,0,0.0386463692294062,0.0386463692294062,0.045049664783212,0.0589886930300623,0.044451407629429
1,1,1,1,1,0.0357184716040868,0.0357184716040868,0.0421039991262461,0.0516498772086556,0.04508965903646
0,0,0,0,0,0.0441188211482162,0.0441188211482162,0.0483313648368943,0.0504191507479247,0.0452019443211821
1,0,1,1,1,0.0391895792033573,0.0391895792033573,0.0447821136841727,0.0583887683967238,0.0483963249855355
1,1,1,1,1,0.0331016341087401,0.0331016341087401,0.0392961143121503,0.0491180510326101,0.0428230531194942
1,0,0,1,1,0.0517100929180431,0.0517100929180431,0.0582921924210453,0.0633735935180962,0.0464599358845509
1,1,1,1,1,0.0380978025933094,0.0380978025933094,0.0459007831039492,0.0581627429802883,0.0451544797701239
1,1,1,1,1,0.0409411701397699,0.0409411701397699,0.049699531527367,0.0668218798390488,0.0500356417918996
1,1,1,1,1,0.0375946666594142,0.0375946666594142,0.0453056114858555,0.0578913609359446,0.0442337134479076
1,1,1,1,1,0.0353754153164683,0.0353754153164683,0.0425938551547093,0.05535880195565,0.0445746697465465
1,1,1,1,1,0.0381138872436393,0.0381138872436393,0.0443239641400713,0.0542575070256122,0.0447177169743998
1,1,1,1,1,0.0428287547544322,0.0428287547544322,0.0486351353638332,0.0612685940841225,0.0499331500434926
1,1,1,1,1,0.03721679306827,0.03721679306827,0.04465318762091,0.0599610400520942,0.0466263940044124
1,1,1,1,1,0.0388606632367185,0.0388606632367185,0.046117270630004,0.0540438363020524,0.0470225939421459
1,1,1,1,1,0.0364293257174447,0.0364293257174447,0.0436385517251019,0.0584680427460526,0.0452282144271453
1,1,1,1,1,0.0352303254214731,0.0352303254214731,0.0418936578939716,0.0612409805757884,0.0466374236011651
1,1,1,1,1,0.0373801358349813,0.0373801358349813,0.0449654071676692,0.0586629616470286,0.0457383330381105
1,1,1,1,1,0.0324733724040561,0.0324733724040561,0.0388612302048504,0.0447986542775806,0.0410214186704754
1,1,1,1,1,0.0348707558583659,0.0348707558583659,0.0411013004315471,0.0520716410693949,0.0455568867839391
1,1,1,1,1,0.0340188826436165,0.0340188826436165,0.040711386603922,0.0598743548498422,0.0463397668872789
1,1,1,1,1,0.0377550812706724,0.0377550812706724,0.0451790768237379,0.0565718939267557,0.0443353487351825
1,1,1,1,1,0.0341906212920009,0.0341906212920009,0.0410538505192052,0.0505123922848076,0.0439275137949759
1,1,1,1,1,0.0358434786962545,0.0358434786962545,0.0425671982206973,0.0627044153644804,0.0454210855120147
1,1,1,1,1,0.0364738102100353,0.0364738102100353,0.0432161676450458,0.0506146832753401,0.0456173208047127
1,1,1,1,1,0.0360228123053545,0.0360228123053545,0.041569965017131,0.0514776717119805,0.0431063428899109
1,1,1,1,1,0.0368265961752583,0.0368265961752583,0.0441698063325672,0.0492492947936986,0.0452663263215307
0,0,1,1,0,0.0380048077418024,0.0380048077418024,0.0458784253844678,0.0582676440193469,0.0487064330365874
1,1,1,1,1,0.0337075656278674,0.0337075656278674,0.0400714833162665,0.0574931281608497,0.0467999347544085
1,1,1,1,1,0.03642710595311,0.03642710595311,0.0437632346180842,0.0583611554046846,0.0478616934601087
1,1,1,1,1,0.0388788535764435,0.0388788535764435,0.0464299826869145,0.0483786946814598,0.0437992709323039
1,1,1,1,1,0.0439426152326972,0.0439426152326972,0.0503729299489792,0.0484447747812054,0.044657213539529
1,1,1,1,1,0.0353206252155303,0.0353206252155303,0.0429923998340426,0.0710241658477586,0.0475027683995376
1,1,1,1,1,0.0325388133321842,0.0325388133321842,0.0386176385042838,0.0523017454092441,0.04333922589788
1,1,1,1,1,0.0445696081663146,0.0445696081663146,0.0543849653266475,0.0657699429455211,0.0487557298025154
1,1,1,1,1,0.0402138640673335,0.0402138640673335,0.0473955175601382,0.055475260472953,0.0461826557245219
1,1,1,1,1,0.0396402529771293,0.0396402529771293,0.0468359716372777,0.0587979803182352,0.0481247948341549
1,1,1,1,1,0.0375233181917703,0.0375233181917703,0.0452966582384171,0.0505896645760587,0.0442564715568847
1,1,1,1,1,0.0344753749534828,0.0344753749534828,0.040894238980722,0.0545656794826286,0.0446795557050803
1,1,1,1,1,0.0430244581429289,0.0430244581429289,0.0493207312624599,0.0618505942053466,0.046416100777309
1,1,1,1,1,0.0365334132982957,0.0365334132982957,0.044022252617593,0.061024916701805,0.04589936021659
1,1,1,1,1,0.0379977984601606,0.0379977984601606,0.0457226016979632,0.0585743688556579,0.0468442949526516
1,0,1,1,1,0.0338852375130463,0.0338852375130463,0.0393332622392737,0.053802151163847,0.0432216813132792
1,1,1,1,1,0.0420243403090525,0.0420243403090525,0.0489104025493441,0.0732413723818327,0.0493492984619107
1,1,1,1,1,0.0352734669849409,0.0352734669849409,0.0422874044399761,0.0536740431792519,0.0448435518409664
0,0,1,1,0,0.0411613220929207,0.0411613220929207,0.0486601922317019,0.0643365710741186,0.0494691919687541
1,1,1,1,1,0.0387712361973978,0.0387712361973978,0.0456795143366569,0.0523663445312458,0.0454604029000319
1,1,1,1,1,0.0373745127323289,0.0373745127323289,0.0450308567110402,0.0556546402971494,0.0461382371510337
1,1,1,1,1,0.0368013202223908,0.0368013202223908,0.0442630566728855,0.0645738600467833,0.0476956473182333
1,1,1,1,1,0.0344207421478539,0.0344207421478539,0.0412133324905448,0.0619253099856151,0.0443267503416459
1,1,1,1,1,0.0338013183454445,0.0338013183454445,0.0400983686437442,0.0586350043615377,0.0456881297932402
1,1,1,1,1,0.0406251586060902,0.0406251586060902,0.0479329830121585,0.0584787661395625,0.0464862495587178
1,1,1,1,1,0.0395707546655032,0.0395707546655032,0.0473973870232287,0.0601186759510209,0.0461044415482235
1,1,1,1,1,0.0397530231900124,0.0397530231900124,0.0457197019074634,0.0551129692749392,0.0473295598660572
1,1,1,1,1,0.0377050104370927,0.0377050104370927,0.044926852428998,0.0522967647081939,0.0456220870364158
1,1,1,1,1,0.036182443314011,0.036182443314011,0.0436424552369283,0.0544164701181956,0.0427767100887547
0,0,0,1,0,0.0367778008458626,0.0367778008458626,0.0418001230154083,0.0528469147067577,0.0454142573249491
1,1,1,1,1,0.0378016320411435,0.0378016320411435,0.045685266784522,0.0714997474684397,0.0491596244184214
1,1,1,1,1,0.0371023259886746,0.0371023259886746,0.0444379062602307,0.0498958279738114,0.042825391820961
1,1,1,1,1,0.0354440230163741,0.0354440230163741,0.041975190397326,0.0497212591081655,0.0437707467010684
1,1,1,1,1,0.033627682404322,0.033627682404322,0.0403073027437925,0.0512880959521944,0.0439123552633332
1,0,1,1,1,0.0381133699368067,0.0381133699368067,0.0452858584451182,0.0601283487575881,0.047419380048442
1,1,1,1,1,0.043196724300636,0.043196724300636,0.0497238938321393,0.0532199479806051,0.0475218548918556
1,1,1,1,1,0.0350653334822129,0.0350653334822129,0.0418816447834597,0.0530954984885696,0.0452415519870285
1,1,1,1,1,0.0356020274595054,0.0356020274595054,0.0418496414066932,0.0508258864751063,0.0451568682089796
1,1,1,1,1,0.0380983572487461,0.0380983572487461,0.0459830781886915,0.0542544215140674,0.0460526566782438
1,1,1,1,1,0.0333300373471684,0.0333300373471684,0.0400949578776197,0.0591630407144196,0.0454909814989228
1,1,1,1,1,0.0373545568807093,0.0373545568807093,0.0447718350954431,0.049576850771459,0.0429261344875618
1,1,1,1,1,0.0367294464737144,0.0367294464737144,0.0429732438259485,0.0617634051137322,0.0470435042214684
1,1,1,1,1,0.0428696092291034,0.0428696092291034,0.0509788311852056,0.0587028569583766,0.0500387670483337
1,1,1,1,1,0.0329810152897534,0.0329810152897534,0.0393931589626873,0.0522975287392267,0.0454993467771537
1,1,1,1,1,0.0329487899983299,0.0329487899983299,0.0396875511544308,0.0559341728792552,0.0442797507410529
1,1,1,1,1,0.0361510418895526,0.0361510418895526,0.0436171238390747,0.0519764355250629,0.0448948380230947
1,1,1,1,1,0.042820193839233,0.042820193839233,0.0507610762860703,0.0666252663779047,0.0504201734139007
1,1,1,1,1,0.0373727340680374,0.0373727340680374,0.0435488918435196,0.0562234508446252,0.0463674883536561
1,1,1,1,1,0.0406638665825368,0.0406638665825368,0.0479871581035378,0.0614760370380278,0.0472638195126583
1,1,1,1,1,0.0351098204453367,0.0351098204453367,0.0420932390143022,0.0562463672063345,0.0471450904921055
1,1,1,1,1,0.0388653793501155,0.0388653793501155,0.0456739087688649,0.0487743761664719,0.0429351703085055
1,1,1,1,1,0.039789788813242,0.039789788813242,0.0468654775849121,0.0648530533441353,0.0458917563959147
1,0,1,1,1,0.0374852992337329,0.0374852992337329,0.0434784984237083,0.0485857446309689,0.0433422607688257
1,1,1,1,1,0.0359936964880851,0.0359936964880851,0.042885384324485,0.0485701291229229,0.043627599367059
1,1,1,1,1,0.0344044163739838,0.0344044163739838,0.0413112601570283,0.0505071749291899,0.0450183912940021
1,1,1,1,1,0.0355159455026879,0.0355159455026879,0.0418599939041474,0.0528620746536493,0.0448098454691378
1,1,1,1,0,0.0357958970055564,0.0357958970055564,0.0428898465323416,0.0540429818536419,0.0293233219554433
1,1,1,1,1,0.0350647672039314,0.0350647672039314,0.0419279589665251,0.0505057939151754,0.0448800984162972
0,0,0,1,1,0.032956885158245,0.032956885158245,0.037944811305185,0.0511867842091443,0.0418778586488448
1,1,1,1,1,0.0358643822134656,0.0358643822134656,0.0431512827468097,0.0588672822708081,0.0460356949116015
1,1,1,1,1,0.0347351714521635,0.0347351714521635,0.0414258507995685,0.0515813257064829,0.0433047637570472
1,1,1,1,1,0.0365554193556812,0.0365554193556812,0.0435389244553575,0.0548929401394201,0.043077596285967
1,1,1,1,1,0.0358393553595581,0.0358393553595581,0.041960730942124,0.0580241394777855,0.0447649831076367
1,1,1,1,1,0.0412462365078175,0.0412462365078175,0.0486128120792592,0.0559042911401329,0.0474909894219042
1,1,1,1,1,0.0346913710682688,0.0346913710682688,0.0413488290737208,0.052670596112911,0.0451869321510258
1,1,1,1,1,0.0338293326966194,0.0338293326966194,0.0407532590762794,0.0547200071424887,0.0446450985854898
1,1,1,1,1,0.0365663179538974,0.0365663179538974,0.0436200721391088,0.0464087048259517,0.042964924905911
1,1,1,1,1,0.0374379731382535,0.0374379731382535,0.0446147734884697,0.056955116194181,0.044808624207723
1,0,1,1,1,0.0363070636245521,0.0363070636245521,0.0416727167726345,0.0547227417653027,0.0469984298169381
1,1,1,1,1,0.035397141607826,0.035397141607826,0.0428424071553646,0.0626169273474046,0.0445939782150233
1,1,1,1,1,0.0358570023826057,0.0358570023826057,0.0429740135380939,0.0615329476641301,0.0442641548974081
1,1,1,1,1,0.0328875963854415,0.0328875963854415,0.039495383903585,0.0642295382244563,0.045453944653787
1,1,1,1,1,0.0381795163891398,0.0381795163891398,0.0450586473313439,0.0567629596535424,0.0456481786269396
1,1,1,1,1,0.0323404398367439,0.0323404398367439,0.0383622597182136,0.0504856971402114,0.0431689682172418
1,1,1,1,1,0.0338519446799261,0.0338519446799261,0.0403652512351211,0.0503001914027767,0.0442153888336488
1,1,1,1,1,0.0388369541022405,0.0388369541022405,0.045903324615994,0.0568089031768353,0.0460383900961975
1,1,1,1,1,0.0348942092205437,0.0348942092205437,0.0420385372604354,0.0532825299300256,0.0432751367582052
0,0,0,0,1,0.0348043532168158,0.0348043532168158,0.0405170029061231,0.0450450578738583,0.0401903838400275
1,1,1,1,1,0.0364433202876785,0.0364433202876785,0.0423463097453357,0.057133064267796,0.0462476306518654
1,1,1,1,1,0.0360913313344504,0.0360913313344504,0.042153290936197,0.053156975537331,0.0427373071688478
1,1,1,1,1,0.04436694701036,0.04436694701036,0.0515075228135234,0.0632610690385269,0.0477336921285818
1,1,1,1,1,0.038236165009983,0.038236165009983,0.0456994460779372,0.0587141169479976,0.0449528679122959
1,1,1,1,1,0.0442750683847771,0.0442750683847771,0.05230699979494,0.0561806395783387,0.0461624860539158
1,1,1,1,1,0.0333064640070211,0.0333064640070211,0.0395428796617019,0.0558978774529188,0.0438527833249272
1,1,1,1,1,0.0356921672907128,0.0356921672907128,0.0425497931729978,0.0514034078225423,0.0472491112332921
1,1,1,1,1,0.0370745440112771,0.0370745440112771,0.0442991733941769,0.0519656744404657,0.0436958822552122
0,0,1,1,1,0.0357030103145754,0.0357030103145754,0.0421784298841778,0.0553617463277864,0.0437983978577476
1,1,1,1,1,0.0398143660234408,0.0398143660234408,0.0470003257567365,0.062938686134351,0.0474455726014947
1,1,1,1,1,0.0332280046428993,0.0332280046428993,0.0396890544375198,0.0530270137912437,0.0447858330700208
1,1,1,1,1,0.0323250570908475,0.0323250570908475,0.0385855555563772,0.0492539538294167,0.0427971346279419
1,1,1,1,1,0.034838648540596,0.034838648540596,0.0420944083669244,0.050703684232064,0.0452510882194369
1,1,1,1,1,0.0378122055076977,0.0378122055076977,0.0461540426814769,0.0575993355666202,0.0469998312241479
1,1,1,1,1,0.0374053037056812,0.0374053037056812,0.0454161728069292,0.0628953272068105,0.0481377203674571
1,1,1,1,1,0.0381684058159297,0.0381684058159297,0.0432590372697111,0.0541025506115632,0.0448741199859085
1,1,1,1,1,0.0390286100739369,0.0390286100739369,0.0472440614912712,0.0557740233165275,0.0471395976141322
1,1,1,1,1,0.0337537644999541,0.0337537644999541,0.0403694778453814,0.056046535715016,0.0440659068132024
1,1,1,1,1,0.0352083036639393,0.0352083036639393,0.0415351673115639,0.0579181713726415,0.0443282368268744
1,1,1,1,1,0.0369620120048299,0.0369620120048299,0.0447843666523852,0.0540376970940083,0.0449435286497034
1,1,1,1,1,0.04460357004858,0.04460357004858,0.0508761134916224,0.0501927103965496,0.0448377626616038
1,1,1,1,1,0.033768396087709,0.033768396087709,0.0398817215193857,0.051702031416469,0.0422908241060411
1,1,1,1,1,0.0375382353947005,0.0375382353947005,0.0441390503534116,0.060354783933603,0.0432847909536512
1,1,1,1,1,0.0359807969127859,0.0359807969127859,0.0430248694258647,0.0611289549135236,0.0441525636498032
1,1,1,1,1,0.0306802236853533,0.0306802236853533,0.036472300438872,0.0520962297694244,0.0417340232035215
1,1,1,1,1,0.0429945711484261,0.0429945711484261,0.0501969868887462,0.0630169721214879,0.0478822642670024
1,1,1,1,1,0.0339918328269178,0.0339918328269178,0.0407792095230392,0.0505811950786264,0.0415119174498995
1,1,1,1,1,0.0357565814368304,0.0357565814368304,0.0422527205077269,0.0555358143597478,0.0442622458290029
1,1,1,1,1,0.0381414428471414,0.0381414428471414,0.0462304424323232,0.0632296871647298,0.0446836677908813
1,1,1,1,1,0.0319142054249331,0.0319142054249331,0.037493395222997,0.0553623694692379,0.043783267408881
1,1,1,1,1,0.0361394170012324,0.0361394170012324,0.0431129983390108,0.0553414092886181,0.044759312446347
1,1,1,1,1,0.0344499327566547,0.0344499327566547,0.0405885595707098,0.060614591380801,0.0456393808176373
1,1,1,1,1,0.0422716415272927,0.0422716415272927,0.04945405850084,0.0617539694354013,0.0461830193673376
1,1,1,1,1,0.0344269990769567,0.0344269990769567,0.041041949715829,0.0501015965297742,0.0421979639174018
1,1,1,1,1,0.0375705790108061,0.0375705790108061,0.0449216287358535,0.0619441622995145,0.0459456328498934
1,1,1,1,1,0.0371470521447656,0.0371470521447656,0.0447312268071981,0.0545198369623272,0.0451907918791202
1,1,1,1,1,0.038266937745839,0.038266937745839,0.0458201118656943,0.0517406604348594,0.0454701931554729
1,1,1,1,1,0.0401980739336212,0.0401980739336212,0.0484885378622417,0.066032746063108,0.0476354162934945
1,1,1,1,1,0.0378318437599688,0.0378318437599688,0.0450147847399147,0.0516876552371401,0.0435743434521419
1,1,1,1,1,0.0401001953381807,0.0401001953381807,0.0458618572016128,0.0511212173597149,0.0441656191584385
1,1,1,1,1,0.0398979294192143,0.0398979294192143,0.0482945411217385,0.0568991562868138,0.0475113332288386
1,1,1,1,1,0.0337215756689271,0.0337215756689271,0.0402548517494353,0.056646426305639,0.0441687976273696
1,1,1,1,1,0.0366970483256266,0.0366970483256266,0.0437148267178663,0.0516265212185463,0.0444046618183492
1,1,1,1,1,0.0353506188937034,0.0353506188937034,0.0421552988796804,0.0565765261428879,0.0452686056948073
0,0,0,1,1,0.0379515483766759,0.0379515483766759,0.0455599873549392,0.0573355148410797,0.0430882531754088
1,1,1,1,1,0.035772834369749,0.035772834369749,0.0417413358995469,0.0521395833103262,0.0435294962684276
0,0,0,0,1,0.0466222599743364,0.0466222599743364,0.0533034215160698,0.0590298765654853,0.045184323619791
1,1,1,1,1,0.0400312019355688,0.0400312019355688,0.0487630553012267,0.055727882098889,0.0475884159198699
1,1,1,1,1,0.0371503517877621,0.0371503517877621,0.0450062008395472,0.0559190903440241,0.0462850993644027
1,1,1,1,1,0.034995043162625,0.034995043162625,0.0411329730912756,0.0523886481204024,0.0439949818582968
1,1,1,1,1,0.0339758142610757,0.0339758142610757,0.0405447792413963,0.0521705823885712,0.0443556251996761
1,1,1,1,1,0.0382555044657255,0.0382555044657255,0.0463653311204342,0.0608442122125691,0.0510170201800924
1,1,1,1,1,0.0390627796845366,0.0390627796845366,0.0464736968921588,0.0625249914162222,0.0470912164345826
1,1,1,1,1,0.036207183912743,0.036207183912743,0.0422849171380796,0.0541216569271902,0.0432153343634208
1,1,1,1,1,0.0388352626955546,0.0388352626955546,0.0468987439076517,0.0570122994127242,0.0464567400207964
1,1,1,1,1,0.0355432340279713,0.0355432340279713,0.0426687921210841,0.0493994644145866,0.0437796615061727
1,1,1,1,1,0.0354608009326133,0.0354608009326133,0.0426198749757698,0.049560805884135,0.0443013018030511
1,1,1,1,1,0.0357242481228009,0.0357242481228009,0.0427726089492777,0.0570343905545179,0.0456972769632522
1,1,1,1,1,0.0355719909420682,0.0355719909420682,0.0419508185613504,0.0476809913154837,0.0431219593389466
1,0,1,1,1,0.0438551905529745,0.0438551905529745,0.0503184584684673,0.0688376254333386,0.0503319680502166
1,1,1,1,1,0.0357503068999306,0.0357503068999306,0.0426446598071783,0.052888237475322,0.0439901613992876
1,1,1,1,1,0.0362878941052195,0.0362878941052195,0.0433353409691367,0.0517607499170664,0.0449516222914504
1,1,1,1,1,0.0323232994154275,0.0323232994154275,0.0381820459094677,0.0607322324547322,0.044358796751545
1,1,1,1,1,0.036439574644072,0.036439574644072,0.0431073123234484,0.0565677380311045,0.0464535983916607
1,0,1,1,1,0.032876284460256,0.032876284460256,0.0389572341019242,0.051258045501001,0.0438105276883991
1,1,1,1,1,0.0399786609598112,0.0399786609598112,0.0468770874261749,0.0565117370702083,0.0478527642873495
1,1,1,1,1,0.0393143791779549,0.0393143791779549,0.0477126958209189,0.062924680352377,0.0463236930813657
1,1,1,1,1,0.0329079872477027,0.0329079872477027,0.0392229783508597,0.0526440086917009,0.0441593285752506
1,1,1,1,1,0.0365601169935753,0.0365601169935753,0.0442348319123138,0.0509906493090312,0.0438511043951572
1,1,1,1,1,0.036330464668415,0.036330464668415,0.0437174331572957,0.0602747167582738,0.0453059420992463
1,1,1,1,1,0.0374690376186303,0.0374690376186303,0.0448882471072514,0.0610087024719171,0.0477272966152238
1,1,1,1,1,0.0371849962950411,0.0371849962950411,0.0446116509813237,0.0627504069964523,0.0477754531305182
1,1,1,1,1,0.0324852986768395,0.0324852986768395,0.038627900057902,0.0564977840285286,0.0444105403196797
1,1,1,1,1,0.0378768852716747,0.0378768852716747,0.0448744951243808,0.0566661338786488,0.0466170604790633
0,0,0,0,1,0.0433052075744409,0.0433052075744409,0.0493168604333298,0.06305409413199,0.0474445880047037
1,1,1,1,1,0.037224980554556,0.037224980554556,0.0447210944819592,0.0572678211530865,0.0434103447083602
1,1,1,1,1,0.0374512407600663,0.0374512407600663,0.0450044986318964,0.0583085155560271,0.0457509446707456
1,1,1,1,1,0.0377292989498844,0.0377292989498844,0.0451495037009192,0.0538549476890695,0.0438313381514021
1,1,1,1,1,0.0324601138150241,0.0324601138150241,0.0391089675671522,0.0551895145902808,0.0451827139105283
0,0,0,1,1,0.0364569513615232,0.0364569513615232,0.0422969070581244,0.054608539236397,0.0423584969845615
1,1,1,1,1,0.041869353671138,0.041869353671138,0.0470901407979748,0.0473635304359414,0.0429886794625784
1,1,1,1,1,0.0364418349701974,0.0364418349701974,0.0438157926651914,0.0583141011188934,0.0467202788705383
1,1,1,1,1,0.0387638020990703,0.0387638020990703,0.0437980457631235,0.0587039554957039,0.0474079068370998
1,1,1,1,1,0.0412682216651258,0.0412682216651258,0.0497763227178252,0.060936209363822,0.0474951971493725
1,1,1,1,1,0.0378994049218488,0.0378994049218488,0.0457909240372819,0.0606459044971258,0.0460075718272498
1,1,1,1,1,0.037037328881769,0.037037328881769,0.0437407268710367,0.0560010339650382,0.0463563236949246
1,1,1,1,1,0.0363433633425574,0.0363433633425574,0.0435979135653981,0.0542921854738181,0.0448372525115945
1,1,1,1,1,0.0375584271530262,0.0375584271530262,0.0445425802535296,0.0596831820843629,0.0448489149672647
1,1,1,1,1,0.0376403538454372,0.0376403538454372,0.0444853937568433,0.0574309766232598,0.0469793055685562
1,0,1,1,1,0.0382079972167872,0.0382079972167872,0.0439740062260806,0.0452794701744788,0.041846113535685
1,1,1,1,1,0.0343179396838705,0.0343179396838705,0.0414439572936537,0.0569335657518111,0.0456219471968202
1,1,1,1,1,0.0374284956089025,0.0374284956089025,0.0447420595378281,0.0533959307672978,0.0451462536534082
1,1,1,1,1,0.0377530347266364,0.0377530347266364,0.0445739862482203,0.0504437367028222,0.045141218689357
1,1,1,1,1,0.0341695295351626,0.0341695295351626,0.040363694488286,0.0464364281880857,0.0412806763446221
1,1,1,1,1,0.0402609020616345,0.0402609020616345,0.0480854797218269,0.0530553990738706,0.0456337588534071
1,1,1,1,1,0.036196653768616,0.036196653768616,0.0436448069460512,0.0534771593092179,0.0445157662858158
